"id","x","y","bio1","bio12","climColor","geoColor"
302,21.6666666666667,68.3333333333333,0.258940697148031,0.440470801267542,"#260099","#00B93B"
303,25,68.3333333333333,0.262109551833409,0.422363060208239,"#31009A","#00BA37"
304,28.3333333333333,68.3333333333333,0.28519692168402,0.417383431416931,"#370093","#00BB32"
305,31.6666666666667,68.3333333333333,0.288365776369398,0.464916251697601,"#1A008E","#00BB2D"
306,35,68.3333333333333,0.286102308736985,0.433227704843821,"#2D0091","#00BC29"
307,38.3333333333333,68.3333333333333,0.283838841104572,0.425531914893617,"#320093","#00BD24"
308,41.6666666666667,68.3333333333333,0.286555002263468,0.411045722046175,"#3B0094","#00BE1F"
309,45,68.3333333333333,0.278406518786781,0.398370303304663,"#410098","#00BF1B"
310,48.3333333333333,68.3333333333333,0.256677229515618,0.377999094612947,"#4A00A0","#00C016"
311,51.6666666666667,68.3333333333333,0.245359891353554,0.393390674513354,"#4000A1","#00C112"
312,55,68.3333333333333,0.232231779085559,0.401991851516523,"#3A00A4","#00C20E"
313,58.3333333333333,68.3333333333333,0.216387505658669,0.377546401086464,"#4500AB","#00C309"
314,61.6666666666667,68.3333333333333,0.198732458125849,0.353553644182888,"#5000B2","#00C405"
315,65,68.3333333333333,0.180172023540063,0.352648257129923,"#4E00B6","#00C501"
316,68.3333333333333,68.3333333333333,0.177908555907651,0.305568130375736,"#6400BC","#03C600"
317,71.6666666666667,68.3333333333333,0.161611588954278,0.309642372114079,"#6000BF","#07C800"
318,75,68.3333333333333,0.155726573110005,0.353100950656406,"#4B00BC","#0BC900"
319,78.3333333333334,68.3333333333333,0.158895427795383,0.379809868718877,"#3E00B8","#0FCA00"
320,81.6666666666667,68.3333333333333,0.16025350837483,0.39610683567225,"#3700B7","#13CC00"
321,85,68.3333333333333,0.157990040742417,0.39791760977818,"#3500B7","#17CD00"
322,88.3333333333334,68.3333333333333,0.151652331371661,0.409234947940244,"#2F00B8","#1BCF00"
323,91.6666666666667,68.3333333333333,0.114531462200091,0.436849253055681,"#2000BF","#1FD000"
324,95,68.3333333333333,0.0796740606609325,0.432322317790856,"#2100C8","#22D200"
325,98.3333333333334,68.3333333333333,0.076052512449072,0.371208691715708,"#3C00CC","#26D300"
326,101.666666666667,68.3333333333333,0.103214124038026,0.261656858306926,"#6F00D1","#2AD500"
327,105,68.3333333333333,0.101856043458579,0.255771842462653,"#7100D2","#2DD600"
328,108.333333333333,68.3333333333333,0.107741059302852,0.271616115889543,"#6B00CF","#31D800"
329,111.666666666667,68.3333333333333,0.111815301041195,0.272974196468991,"#6B00CE","#34D900"
330,115,68.3333333333333,0.0986871887732005,0.246265278406519,"#7500D4","#38DB00"
331,118.333333333333,68.3333333333333,0.098234495246718,0.23766410140335,"#7800D5","#3BDD00"
332,121.666666666667,68.3333333333333,0.104572204617474,0.248981439565414,"#7400D2","#3EDE00"
333,125,68.3333333333333,0.0968764146672703,0.284291534631055,"#6400D0","#42E000"
334,128.333333333333,68.3333333333333,0.028519692168402,0.339972838388411,"#4600D8","#45E200"
335,131.666666666667,68.3333333333333,0.0466274332277048,0.222272521502943,"#7800E0","#48E300"
336,135,68.3333333333333,0.0493435943866003,0.197374377546401,"#8200E2","#4CE500"
337,138.333333333333,68.3333333333333,0.0353100950656406,0.23585332729742,"#7100E0","#4FE600"
338,141.666666666667,68.3333333333333,0.053870529651426,0.186962426437302,"#8700E3","#52E800"
339,145,68.3333333333333,0.0787686736079674,0.198732458125849,"#8600DD","#55EA00"
340,148.333333333333,68.3333333333333,0.0964237211407877,0.202354006337709,"#8700DA","#58EB00"
341,151.666666666667,68.3333333333333,0.102308736985061,0.177455862381168,"#9200DC","#5BED00"
342,155,68.3333333333333,0.102761430511544,0.157084653689452,"#9A00DF","#5EEF00"
343,158.333333333333,68.3333333333333,0.100950656405613,0.15663196016297,"#9A00DF","#61F000"
344,161.666666666667,68.3333333333333,0.104119511090991,0.143503847894975,"#9F00E0","#64F200"
345,165,68.3333333333333,0.0774105930285197,0.165233137166139,"#9300E2","#67F400"
346,168.333333333333,68.3333333333333,0.066545948392938,0.185604345857854,"#8900E1","#6AF500"
347,171.666666666667,68.3333333333333,0.0873698506111363,0.190583974649163,"#8A00DD","#6DF700"
348,175,68.3333333333333,0.0937075599818923,0.207333635129018,"#8400D9","#70F900"
349,178.333333333333,68.3333333333333,0.0891806247170665,0.265278406518787,"#6B00D3","#72FA00"
350,-178.333333333333,65,0.167043911272069,0.364870982344952,"#4700B8","#0080F8"
351,-175,65,0.190583974649163,0.416025350837483,"#2F00AE","#0081F7"
352,-171.666666666667,65,0.200090538705297,0.355817111815301,"#4F00B1","#0082F5"
353,-168.333333333333,65,0.210502489814396,0.354459031235853,"#5100AF","#0084F3"
354,-165,65,0.22181982797646,0.330466274332277,"#5F00AF","#0085F1"
355,-161.666666666667,65,0.222272521502943,0.314622000905387,"#6700B2","#0086F0"
356,-158.333333333333,65,0.212313263920326,0.30285196921684,"#6B00B6","#0087EE"
357,-155,65,0.206880941602535,0.35038478949751,"#5200B0","#0088EC"
358,-151.666666666667,65,0.217745586238117,0.332277048438207,"#5D00B0","#008AEB"
359,-148.333333333333,65,0.219556360344047,0.28338614757809,"#7600B7","#008BE9"
360,-145,65,0.205522861023087,0.216387505658669,"#9300C5","#008CE7"
361,-141.666666666667,65,0.181077410593029,0.210502489814396,"#9100CA","#008EE5"
362,-138.333333333333,65,0.17609778180172,0.282480760525124,"#6F00C0","#008FE4"
363,-135,65,0.189225894069715,0.293345405160706,"#6C00BC","#0091E2"
364,-131.666666666667,65,0.167949298325034,0.298325033952014,"#6700BF","#0092E0"
365,-128.333333333333,65,0.166591217745586,0.324581258488004,"#5A00BC","#0094DF"
366,-125,65,0.183340878225441,0.291081937528293,"#6C00BD","#0095DD"
367,-121.666666666667,65,0.187867813490267,0.247170665459484,"#8100C3","#0097DB"
368,-118.333333333333,65,0.186962426437302,0.231326392032594,"#8800C6","#0099D9"
369,-115,65,0.161158895427795,0.236306020823902,"#8200C9","#009BD8"
370,-111.666666666667,65,0.131733816206428,0.229062924400181,"#8000D0","#009CD6"
371,-108.333333333333,65,0.123132639203259,0.20597555454957,"#8900D4","#009ED4"
372,-105,65,0.119058397464916,0.183793571751924,"#9200D8","#00A0D3"
373,-101.666666666667,65,0.107288365776369,0.163422363060208,"#9800DD","#00A2D1"
374,-98.3333333333333,65,0.0955183340878225,0.17428700769579,"#9200DD","#00A4D0"
375,-95,65,0.0882752376641014,0.210955183340878,"#8200DA","#00A6CE"
376,-91.6666666666667,65,0.0941602535083748,0.223177908555908,"#7E00D7","#00A8CC"
377,-88.3333333333333,65,0.105477591670439,0.213218650973291,"#8300D7","#00ABCB"
378,-85,65,0.119511090991399,0.220461747397012,"#8200D3","#00ADC9"
379,-81.6666666666667,65,0.129923042100498,0.241285649615211,"#7B00CE","#00AFC8"
380,-78.3333333333333,65,0.149841557265731,0.279764599366229,"#6D00C6","#00B2C6"
381,-75,65,0.154821186057039,0.273879583521956,"#7000C5","#00B4C5"
382,-71.6666666666667,65,0.148483476686283,0.283838841104572,"#6B00C5","#00B7C3"
383,-68.3333333333333,65,0.135808057944771,0.344952467179719,"#4D00C1","#00BAC2"
384,-65,65,0.141693073789045,0.373924852874604,"#4000BD","#00BDC1"
385,-61.6666666666667,65,0.146220009053871,0.431869624264373,"#2400B8","#00BFBF"
386,-55,65,0.234042553191489,0.400181077410593,"#3B00A4","#00BDB4"
387,-51.6666666666667,65,0.226799456767768,0.499320959710276,"#0300A0","#00BCAE"
388,-48.3333333333333,65,0.163422363060208,0.642372114078769,"#0045B8","#00BBA9"
389,-45,65,0.108193752829335,0.803983703033047,"#0087D7","#00BAA3"
390,-41.6666666666667,65,0.175645088275238,0.776822091444092,"#0086C7","#00B99E"
391,-38.3333333333333,65,0.22000905387053,0.693526482571299,"#0065B2","#00B898"
392,-35,65,0.224535989135355,0.683567224988683,"#0061AF","#00B792"
393,-25,65,0.34857401539158,0.732005432322318,"#0097A0","#00B582"
394,-21.6666666666667,65,0.34676324128565,0.658669081032141,"#006C8F","#00B47C"
395,-18.3333333333333,65,0.3168854685378,0.722951561792666,"#0089A4","#00B377"
396,-15,65,0.31869624264373,0.735626980534178,"#0090A6","#00B371"
397,8.33333333333334,65,0.392032593933907,0.73064735174287,"#009A8E","#00B24C"
398,11.6666666666667,65,0.363512901765505,0.77818017202354,"#00AA9F","#00B347"
399,15,65,0.317338162064283,0.616568583069262,"#004B8E","#00B342"
400,18.3333333333333,65,0.297872340425532,0.496152105024898,"#06008A","#00B33D"
401,21.6666666666667,65,0.317790855590765,0.461747397012223,"#1E0084","#00B438"
402,25,65,0.325939339067451,0.451788139429606,"#250083","#00B533"
403,28.3333333333333,65,0.301493888637392,0.49298325033952,"#080088","#00B52E"
404,31.6666666666667,65,0.296966953372567,0.481665912177456,"#0F008A","#00B629"
405,35,65,0.309189678587596,0.419646899049344,"#39008C","#00B724"
406,38.3333333333333,65,0.307378904481666,0.449977365323676,"#250089","#00B820"
407,41.6666666666667,65,0.298325033952014,0.467632412856496,"#18008B","#00B91B"
408,45,65,0.291987324581258,0.472159348121322,"#15008C","#00BA16"
409,48.3333333333333,65,0.276143051154368,0.482571299230421,"#0E0091","#00BB12"
410,51.6666666666667,65,0.2675418741512,0.483476686283386,"#0D0094","#00BC0D"
411,55,65,0.259846084200996,0.489814395654142,"#090096","#00BD09"
412,58.3333333333333,65,0.237211407876867,0.497510185604346,"#04009D","#00BE05"
413,61.6666666666667,65,0.22544137618832,0.452693526482571,"#1D00A2","#00BF00"
414,65,65,0.228157537347216,0.434133091896786,"#2800A2","#04C100"
415,68.3333333333333,65,0.218650973291082,0.426437301946582,"#2B00A5","#08C200"
416,71.6666666666667,65,0.20597555454957,0.411498415572657,"#3200AA","#0CC300"
417,75,65,0.195563603440471,0.421910366681756,"#2C00AC","#10C500"
418,78.3333333333334,65,0.202354006337709,0.435943866002716,"#2500A9","#14C600"
419,81.6666666666667,65,0.202806699864192,0.449071978270711,"#1E00A8","#18C800"
420,85,65,0.20416478044364,0.470801267541874,"#1200A7","#1CC900"
421,88.3333333333334,65,0.195110909913988,0.493435943866003,"#0600A9","#20CB00"
422,91.6666666666667,65,0.167496604798551,0.490719782707107,"#0700B0","#24CC00"
423,95,65,0.150746944318696,0.456315074694432,"#1800B6","#28CE00"
424,98.3333333333334,65,0.136260751471254,0.394748755092802,"#3500BD","#2BD000"
425,101.666666666667,65,0.133091896785876,0.334993209597103,"#5100C3","#2FD100"
426,105,65,0.130828429153463,0.30466274332277,"#5F00C6","#33D300"
427,108.333333333333,65,0.129017655047533,0.301493888637392,"#6000C7","#36D400"
428,111.666666666667,65,0.120416478044364,0.300588501584427,"#6000C9","#3AD600"
429,115,65,0.118605703938434,0.281122679945677,"#6800CC","#3DD800"
430,118.333333333333,65,0.138524219103667,0.252602987777275,"#7700CB","#41D900"
431,121.666666666667,65,0.14259846084201,0.248076052512449,"#7A00CB","#44DB00"
432,125,65,0.12856496152105,0.249434133091897,"#7700CE","#47DD00"
433,128.333333333333,65,0.0597555454956994,0.298777727478497,"#5A00D5","#4BDF00"
434,131.666666666667,65,0.0502489814395654,0.27116342236306,"#6500DA","#4EE000"
435,135,65,0.0452693526482571,0.267089180624717,"#6600DB","#51E200"
436,138.333333333333,65,0.03168854685378,0.32050701674966,"#4E00D9","#54E400"
437,141.666666666667,65,0.0248981439565414,0.278859212313264,"#5F00DE","#58E500"
438,145,65,0.0321412403802626,0.258940697148031,"#6800DF","#5BE700"
439,148.333333333333,65,0.0679040289723857,0.245359891353554,"#7100D9","#5EE900"
440,151.666666666667,65,0.114078768673608,0.244907197827071,"#7700D1","#61EB00"
441,155,65,0.109551833408782,0.239927569035763,"#7900D2","#64EC00"
442,158.333333333333,65,0.105024898143957,0.275237664101403,"#6900CF","#67EE00"
443,161.666666666667,65,0.103666817564509,0.265731100045269,"#6D00D0","#6AF000"
444,165,65,0.0995925758261657,0.306020823902218,"#5B00CD","#6DF100"
445,168.333333333333,65,0.121774558623812,0.326844726120416,"#5400C6","#70F300"
446,171.666666666667,65,0.150294250792214,0.301946582163875,"#6300C3","#72F500"
447,175,65,0.162516976007243,0.278406518786781,"#6F00C3","#75F700"
448,178.333333333333,65,0.168401991851517,0.319148936170213,"#5D00BD","#78F800"
449,-171.666666666667,61.6666666666667,0.261656858306926,0.47894975101856,"#100096","#007AF3"
450,-168.333333333333,61.6666666666667,0.255771842462653,0.446808510638298,"#230099","#007CF1"
451,-165,61.6666666666667,0.272521502942508,0.497057492077863,"#050092","#007DEF"
452,-161.666666666667,61.6666666666667,0.261204164780444,0.392485287460389,"#43009D","#007EED"
453,-158.333333333333,61.6666666666667,0.252602987777275,0.4259846084201,"#2E009C","#007FEC"
454,-155,61.6666666666667,0.248076052512449,0.435491172476234,"#29009C","#0080EA"
455,-151.666666666667,61.6666666666667,0.260751471253961,0.478044363965595,"#100096","#0081E8"
456,-148.333333333333,61.6666666666667,0.259393390674513,0.519239474875509,"#000996","#0083E6"
457,-145,61.6666666666667,0.242643730194658,0.496604798551381,"#05009B","#0084E5"
458,-141.666666666667,61.6666666666667,0.2077863286555,0.530104119511091,"#000EA6","#0085E3"
459,-138.333333333333,61.6666666666667,0.211860570393843,0.323223177908556,"#6100B3","#0087E1"
460,-135,61.6666666666667,0.232684472612042,0.270710728836578,"#7E00B7","#0088DF"
461,-131.666666666667,61.6666666666667,0.210955183340878,0.347668628338615,"#5400B0","#008ADD"
462,-128.333333333333,61.6666666666667,0.196016296966953,0.453598913535536,"#1B00AA","#008BDC"
463,-125,61.6666666666667,0.209597102761431,0.397012222725215,"#3A00AA","#008DDA"
464,-121.666666666667,61.6666666666667,0.231779085559077,0.334087822544138,"#5E00AD","#008ED8"
465,-118.333333333333,61.6666666666667,0.229968311453146,0.286555002263468,"#7600B5","#0090D6"
466,-115,61.6666666666667,0.227252150294251,0.273426889995473,"#7C00B7","#0092D5"
467,-111.666666666667,61.6666666666667,0.211407876867361,0.277953825260299,"#7700BA","#0093D3"
468,-108.333333333333,61.6666666666667,0.186509732910819,0.280669986419194,"#7200BE","#0095D1"
469,-105,61.6666666666667,0.169760072430964,0.288365776369398,"#6B00C0","#0097CF"
470,-101.666666666667,61.6666666666667,0.153010411951109,0.264373019465822,"#7400C7","#0099CE"
471,-98.3333333333333,61.6666666666667,0.143503847894975,0.279311905839746,"#6C00C7","#009BCC"
472,-95,61.6666666666667,0.138976912630149,0.285649615210502,"#6800C7","#009DCA"
473,-91.6666666666667,61.6666666666667,0.124490719782707,0.250792213671345,"#7600CE","#009FC9"
474,-85,61.6666666666667,0.145767315527388,0.250339520144862,"#7900CA","#00A3C5"
475,-81.6666666666667,61.6666666666667,0.152557718424627,0.2571299230421,"#7700C8","#00A6C4"
476,-78.3333333333333,61.6666666666667,0.169307378904482,0.295608872793119,"#6800C0","#00A8C2"
477,-75,61.6666666666667,0.164780443639656,0.359891353553644,"#4900B9","#00ABC1"
478,-71.6666666666667,61.6666666666667,0.171570846536895,0.356722498868266,"#4B00B8","#00ADBF"
479,-68.3333333333333,61.6666666666667,0.162064282480761,0.36260751471254,"#4700B9","#00B0BE"
480,-65,61.6666666666667,0.181982797645994,0.348121321865097,"#5000B6","#00B3BC"
481,-51.6666666666667,61.6666666666667,0.276595744680851,0.599818922589407,"#003A97","#00B7AE"
482,-48.3333333333333,61.6666666666667,0.229515617926664,0.726120416478044,"#0077B5","#00B6A9"
483,-45,61.6666666666667,0.203712086917157,0.822996831145315,"#009FCA","#00B4A3"
484,-41.6666666666667,61.6666666666667,0.262562245359891,0.832503395201449,"#00B1C3","#00B39D"
485,-21.6666666666667,61.6666666666667,0.397464916251698,0.774105930285197,"#00A58B","#00AE7B"
486,-8.33333333333331,61.6666666666667,0.404255319148936,0.793119058397465,"#00A988","#00AD64"
487,-5,61.6666666666667,0.407876867360797,0.783159800814848,"#00A686","#00AC5E"
488,-1.66666666666666,61.6666666666667,0.420552286102309,0.729741964689905,"#00967B","#00AC59"
489,5,61.6666666666667,0.390221819827976,0.909008601177003,"#00C795","#00AC4E"
490,8.33333333333334,61.6666666666667,0.303304662743323,0.6831145314622,"#00709E","#00AD49"
491,11.6666666666667,61.6666666666667,0.325486645540969,0.563150746944319,"#002983","#00AD43"
492,15,61.6666666666667,0.352648257129923,0.544137618832051,"#001E77","#00AD3E"
493,18.3333333333333,61.6666666666667,0.3662290629244,0.523313716613852,"#000F70","#00AE39"
494,21.6666666666667,61.6666666666667,0.36803983703033,0.502489814395654,"#02006F","#00AE34"
495,25,61.6666666666667,0.359891353553644,0.518786781349027,"#000B73","#00AF2F"
496,28.3333333333333,61.6666666666667,0.360796740606609,0.54051607062019,"#001C74","#00B02A"
497,31.6666666666667,61.6666666666667,0.344499773653237,0.531914893617021,"#00147A","#00B025"
498,35,61.6666666666667,0.336803983703033,0.535083748302399,"#00167D","#00B120"
499,38.3333333333333,61.6666666666667,0.33091896785876,0.526935264825713,"#00107E","#00B21B"
500,41.6666666666667,61.6666666666667,0.325033952014486,0.515165233137166,"#000780","#00B316"
501,45,61.6666666666667,0.313263920325939,0.498868266183794,"#040084","#00B412"
502,48.3333333333333,61.6666666666667,0.30285196921684,0.504753282028067,"#000088","#00B60D"
503,51.6666666666667,61.6666666666667,0.300135808057945,0.507922136713445,"#000289","#00B708"
504,55,61.6666666666667,0.292440018107741,0.548211860570394,"#001C8D","#00B804"
505,58.3333333333333,61.6666666666667,0.267994567677682,0.554096876414667,"#001E95","#01B900"
506,61.6666666666667,61.6666666666667,0.272974196468991,0.46310547759167,"#1A0093","#05BB00"
507,65,61.6666666666667,0.271616115889543,0.470348574015392,"#150093","#09BC00"
508,68.3333333333333,61.6666666666667,0.263467632412856,0.475780896333182,"#120095","#0EBE00"
509,71.6666666666667,61.6666666666667,0.249886826618379,0.473970122227252,"#12009A","#12BF00"
510,75,61.6666666666667,0.241738343141693,0.472612041647804,"#13009C","#16C100"
511,78.3333333333334,61.6666666666667,0.23766410140335,0.460389316432775,"#1A009E","#1AC200"
512,81.6666666666667,61.6666666666667,0.234495246717972,0.469895880488909,"#14009E","#1EC400"
513,85,61.6666666666667,0.235400633770937,0.487550928021729,"#0A009D","#22C500"
514,88.3333333333334,61.6666666666667,0.236306020823902,0.49479402444545,"#06009D","#26C700"
515,91.6666666666667,61.6666666666667,0.214576731552739,0.508374830239928,"#0002A3","#2AC900"
516,95,61.6666666666667,0.184698958804889,0.488003621548212,"#0900AC","#2DCA00"
517,98.3333333333334,61.6666666666667,0.180624717066546,0.39972838388411,"#3600B1","#31CC00"
518,101.666666666667,61.6666666666667,0.176550475328203,0.361702127659574,"#4900B6","#35CE00"
519,105,61.6666666666667,0.173381620642825,0.335898596650068,"#5500BA","#38CF00"
520,108.333333333333,61.6666666666667,0.174739701222273,0.311453146220009,"#6100BC","#3CD100"
521,111.666666666667,61.6666666666667,0.171118153010412,0.329560887279312,"#5800BB","#40D300"
522,115,61.6666666666667,0.166138524219104,0.320959710276143,"#5C00BD","#43D500"
523,118.333333333333,61.6666666666667,0.173834314169307,0.280217292892712,"#7000C1","#47D600"
524,121.666666666667,61.6666666666667,0.170212765957447,0.287913082842915,"#6C00C0","#4AD800"
525,125,61.6666666666667,0.155273879583522,0.290176550475328,"#6900C3","#4DDA00"
